isbn13,title,description,author
9788931463163,손흥민 월드와이드 팬북,"손흥민의 어린 시절부터 토트넘 입단 후 겪은 고군분투와 현재 토트넘 레전드로 자리매김하기까지의 여정을 다룬다. 독일, 잉글랜드 무대를 넘나들며 꾸준히 활약하고, 감독들에게 인정받는 손흥민의 모습, 팀 내 동료들과의 관계 등에 대해 알아본다.","에이드리안 베즐리 (지은이), 김민주 (옮긴이), 서호정 (감수)"
9788972979661,비거닝 - 채식에 기웃거리는 당신에게,"이런저런 이유로 비건에 기웃거리거나 지향하고 있지만, 완벽하지 않아 쑥스럽고, 그렇다고 완벽해질 엄두는 나지 않아 고민인 ‘회색 채식인’들을 위한 가늘고 긴 비거니즘 이야기.","이라영, 김산하, 김사월, 신소윤, 김성한, 박규리, 이의철, 조한진희(반다), 강하라, 조지 몽비오 (지은이)"
9791160075298,히구치 유미코의 사계절 자수,"아름다운 사계절을 테마로 히구치 유미코 작가만의 새로운 프랑스 자수 도안 40여 가지를 담았다. 1월부터 12월까지 매달의 숫자 엠블럼 자수는 물론 각 계절에 어울리는 꽃과 식물, 자연의 모티프가 어우러지는 작품들이 실려 있다.","히구치 유미코 (지은이), 김수연 (옮긴이), 헬렌정 (감수)"
9791190818063,하루 5분 내 몸 관리법 (양장 스프링) - 피지컬갤러리의,"건강 분야 1등 유튜브 채널 피지컬갤러리의 의학 및 운동 전문가 그룹이 만든 토탈 건강서다. 머리부터 발끝까지 온몸 구석구석 아픈 증상들을 부위별로 모아, 원인을 설명하고 해법을 제시해준다. 바쁜 현대인을 위해 쉽고, 빠르고, 효과 만점인 비법들을 모았다.",라이프에이드 (지은이)
9791165791452,"헬로, 리틀프렌즈 컬러링북 - 리틀프렌즈와 함께한 소중한 순간","헬로 리틀프렌즈 컬러링북으로, 리틀 라이언, 리틀 어피치, 리틀 튜브, 리틀 콘, 리틀 무지, 리틀 프로도, 리틀 네오, 리틀 제이지. 일곱 명의 친구들과 함께 어린 시절 소중한 추억 속으로 떠나보자. 이번 컬러링북에는 1월부터 12월까지 1년의 이야기를 꽉 담았다.",미호 편집부 (지은이)
9791196756895,에베레스트 솔로 - 유리의 지평선,라인홀트 메스너의 에베레스트 무산소 단독 등반이라는 극한의 여정을 담은 책이다. 한 편의 아름다운 문학 작품처럼 독자들에게 감동을 안겨준다.,"라인홀드 메스너 (지은이), 김희상 (옮긴이), 김동수 (감수)"
9788934991816,대집사 고양이 상담소,"고양이의 마음을 읽고 문제 행동을 교정하는 고양이 행동 전문가 나응식 수의사와 고양이 빅데이터 전문가 양이삭 수의사는 약 6개월의 준비 기간을 거쳐 고양이의 주거환경, 집사와의 유대관계, 질병상태, 생활습관, 심리상태, 놀이횟수 등 고양이와 관련된 모든 정보를 수집했다.","나응식, 양이삭 (지은이), 고양이다방 (그림)"
9788965963868,먹어서 병을 이기는 법 - 몸이 스스로 치유할 수 있는 새로운 과학적 방법,"혈관신생 분야의 최고 전문가 윌리엄 리 박사가 전 세계의 의과학적 실험을 통해 입증된 통계와 데이터를 바탕으로, 질병을 치료하고 예방해 건강을 유지하는 음식 섭취의 전략과 방법을 담았다.","윌리엄 리 (지은이), 신동숙 (옮긴이), 김남규 (감수)"
9791190555203,꽃과 소녀 컬러링북 - 마음을 담은 꽃말들,"꽃말, 꽃말에 얽힌 이야기, 꽃의 느낌을 일러스트레이터 욘욘이 자신만의 감성으로 재해석하여 사랑스러운 소녀들로 그려낸 컬러링북이다. 개나리, 튤립, 국화처럼 흔히 볼 수 있는 꽃부터 스노드롭, 산씀바귀, 펜타스처럼 조금은 낯선 꽃까지 총 32가지 꽃을 만날 수 있다.",욘욘 (지은이)
9788985901918,"식물처럼, 살다 - 힐링 플랜테리어 전문가 김해란의 초록 가득한 나무와 숲 이야기","20여 년 경력의 플로리스트이자 힐링 플랜테리어 전문가인 지은이는 초록과 식물, 식물과 인생의 함수관계에 대한 여유로운 통찰과 풍성한 이야기를 곁들여 식물과 함께하는 삶의 의미를 조곤조곤 풀어놓는다.",김해란 (지은이)
9791186766057,꾼의 황금 레시피 - &lt;입질의 추억&gt;이 공개하는 수산물 요리 바이블,"국내 최고 수산물 정보 커뮤니티 ‘입질의 추억’, 구독자 수 30만 명의 유튜브 채널 ‘입질의 추억 TV’를 통해  종횡무진 활약하고 있는 김지민이 우리가 대형마트나 시장에서 흔히 구입하는 수산물뿐만 직접 잡은 수산물들을 어떻게 하면 맛있게 요리할 수 있는지 그 노하우를 자세히 설명해준다.",김지민 (지은이)
9791190242462,무니키친의 저탄고지 다이어트 레시피 - 요요 없이 늘 즐겁게! 나를 위한 키토제닉 레시피!,420만뷰 독보적 요리 크리에이터 무니키친의 먹을수록 가벼워지는 키토제닉 레시피를 담았다. 무니키친의 레시피는 일상 요리를 저탄고지 다이어트 요리로 바꿔서 언제든지 먹고 싶은 음식을 만들어 먹을 수 있다.,무니키친 (지은이)
9791197035234,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,"30만 명이 선택한 최강 다이어터이며 베스트셀러 ‘고단백 저탄수화물 다이어트 레시피’ 시리즈 저자, 미니 박지우의 최신작. 밍밍한 다이어트식에 지친 다이어터를 위해 속세음식 못지않게 맛이 폭발하는 다이어트 요리를 담았다.",미니 박지우 (지은이)
9788959896523,"요가, 몸으로 신화를 그리다 - 신화와 어원으로 읽는 요가 이야기","당신의 요가에 깃든 신화 이야기. 아도 무카 스바나아사나, 부장가아사나, 살라바아사나……. 아사나(요가 자세)의 이름은 복잡하고 생소하다. 그러나 이 모든 자세는 저마다 분명한 의미를 담고 있다. 요가 자세에 이름을 남긴 신과 인간, 동물과 사물의 이야기를 차근차근 따라가보자.","클레망틴 에르피쿰 (지은이), 류은소라 (옮긴이)"
9788969523969,쉽게 뜨는 탑다운 니트 - 목부터 아래로 뜨는 스웨터 & 카디건,"김대리가 운영하는 유튜브 ‘바늘이야기 김대리’는 뜨개질을 친근하고 쉽게, 전문적으로 알려주는 채널이다. 이 책에는 그동안 구독자들에게 사랑받아 온 탑다운 니트 뜨는 법을 소개했다.",김대리(바늘이야기) (지은이)
9791189231279,이경제 원장의 귀 잡고 병 잡고,"귀 혈자리를 12개 구역으로 구분하고, 그 구역에 따라 혈자리를 자극함으로써 현대인들이 많이 앓고 있는 100가지 증상을 치료하는 방법을 설명하였다. 스트레스나 소화불량, 역류성 식도염, 지방간, 고혈압 등의 증상에 대한 귀 혈자리와 마사지 방법, 그리고 좋은 음식과 생활습관을 아주 쉽게 알려 준다.",이경제 (지은이)
9791188850860,"체간 리셋 다이어트 시즌 2 - 빼고 싶은 곳만, 빼고 싶은 만큼 내 몸에 딱 맞춘 커스텀 다이어트","《체간 리셋 다이어트》의 저자 사쿠마 겐이치가 이번 《체간 리셋 다이어트 시즌 2》에서 소개하는 내용은 보다 전문적인 ‘커스텀 다이어트’ 기법으로, 자신이 운영하는 바디 메이크 스튜디오에서 모델들을 위해 개발한 결정적인 운동법들이다.","사쿠마 겐이치 (지은이), 이선정 (옮긴이)"
9791190786195,하루 800칼로리 초고속 다이어트 - 쉽고 빠르게 몸의 시스템을 바꾸는,"‘하루 800칼로리 초고속 다이어트’는 하루 섭취 열량을 800칼로리로 제한하며 빠른 속도로 해나가는 초고속 다이어트는 체중 감량 효과를 가져다줌은 물론, 우리 몸의 시스템 자체를 빠르게 개선시켜 건강한 삶으로 이끌어주는 근본적이고도 지속적인 다이어트 방법이다.","마이클 모슬리 (지은이), 정미화 (옮긴이)"
9791189612580,나는 한 달에 1kg만 빼기로 했다 - 지니의 365일 탈 다이어트,"‘이지은 다이어트’라는 유튜브 채널을 운영하며 다이어트에 대한 새로운 패러다임을 제시하고 있는 저자가 생각하는 다이어트의 모든 것을 담았다. 그때그때 상황에 따라 필요한 운동과 스트레칭, 마사지, 식사법을 통해 언제, 어디서든 다이어트를 할 수 있도록 구성하였다.",이지은 (지은이)
9791164840991,몸이 되살아나는 혈관 건강 비법 - 혈관 명의가 전하는 혈관 건강의 모든 것,"혈관 질환 최고 권위자, 삼성서울병원 김동익 교수가 전하는 ‘혈관’에 대한 모든 것. 혈관은 전신 건강과 직결된다. 우리 몸 안에 혈관이 미치지 않은 곳은 없다. 따라서 혈관 관리는 건강하기 살기 위한 선택이 아닌 필수 조건이다.",김동익 (지은이)
9788954752701,"펭수, 디 오리지널 - 펭수 1주년 기념 화보 매거진","&lt;자이언트 펭TV&gt; 제작진과의 협력 아래, 3개월에 걸쳐 심혈을 기울여 제작한 화보매거진. 지난 1년 간 펭수의 활동 하이라이트, 제작진이 직접 감수한 '펭클럽 인증 모의고사', 유명 아티스트와의 콜라보 및 엄선된 팬아트 모음, 이슬예나 피디를 비롯한 제작진 인터뷰 등을 총망라했다.",EBS (지은이)
9788936477929,건강 공부 - 현대인의 튼튼백년을 위한,"건강의 정의부터 올바른 스트레스 관리법, 식습관 개선을 위한 제언, 화학물질과 미세먼지 속에서 건강을 유지하는 방법, 신종 바이러스와 새로운 질병으로부터 내 몸을 지키는 생활습관까지, 건강하고 행복하게 살기 위해 알아야 하는 기초 상식을 가려뽑았다.",엄융의 (지은이)
9791135459771,숙면의 모든 것 - 스탠퍼드 교수가 가르쳐 주는,"베스트셀러 《스탠퍼드식 최고의 수면법》의 저자, 스탠퍼드 대학교 니시노 세이지 교수가 알려주는 올바른 수면 상식과 습관. 잘못된 수면 상식을 바로잡으며 어떻게 해야 수면 부채를 줄이고 숙면하는 습관을 만들 수 있을지 고심한 끝에 8장으로 나누어 다양한 상황별 수면 습관을 제시하고 있다.","니시노 세이지 (지은이), 김정환 (옮긴이)"
9791196556686,진주의 HAPPY 키토 한식 (양장),"베스트셀러 《진주의 해피 키토 키친》의 저자, 저탄고지 요리 전문가 진주의 최신작으로, 우리가 즐겨먹던 한식 밥상 저탄고지 다이어트를 제안한다. 단순히 육류 섭취량을 늘리는 것에 국한하지 않고, ‘탄수화물 대신 좋은 식재료를 골고루 섭취한다.’는 관점에서 한식을 저탄고지 레시피로 탄생시켰다.",진주 (지은이)
9791196354169,프로야구 퍼펙트가이드 2020,"프로야구 퍼펙트가이드북으로, KBO리그 공식기록업체인 스포츠투아이로부터 모든 자료를 단독으로 제공받아 만들었다. 이 책은 기존에 나왔던 다른 스카우팅리포트와는 차원을 달리한다. 가장 중요한 점은 그래픽을 대폭 강화해 ‘읽는 스카우팅리포트’에서 ‘보는’ 스카우팅리포트로 변신했다는 것이다.","박노준, 장원구, 김정준, 장강훈, 배지헌, 익뚜 (지은이)"
9791165210731,라미의 잘 빠진 다이어트 레시피 - 모태뚱뚱 영양사 다이어터 89kg에서 48kg으로!,"‘10년차 영양사’의 전문 지식과 9살부터 압력밥솥에 밥을 해먹을 정도로 강한 ‘음식 사랑’을 바탕으로, 하루 세 끼 챙겨먹으며 인생 몸매 만든 ‘영양사 다이어터’의 건강한 다이어트 비결과 똑똑한 식단을 소개한다.",이보람 (지은이)
9788998480097,허허 동의보감 - 내 몸은 내가 지킨다,나와 내 가족의 건강을 책임질 ‘건강 만화’ 《허허 동의보감》의 합본판. 한의학에서 우리 몸의 구조를 이해하는 데 필수적인 음양오행과 상생상극의 오묘한 이치를 특유의 재치와 위트로 풀어내 독자들을 《동의보감》 속으로 이끌어준다.,"허영만 (지은이), 박석준, 오수석, 황인태 (감수)"
9788954752565,펭아트 #페이퍼토이북 - 펭수의 #페이퍼토이북,"EBS 첫 공식(Official) 펭아트 시리즈. 하나하나의 펭수를 직접 만들어 수집할 수 있는 체험형 아트북이다. 펭클럽 아티스트 차니(Chani) 작가와의 콜라보 프로젝트로, 총 12종의 페이퍼토이 도면과 설명서를 한 권의 책으로 엮었다.",차니(심희찬) (지은이)
9788964944141,혈관·내장 구조 교과서 - 아픈 부위를 해부학적으로 알고 싶을 때 찾아보는 혈관·내장 의학 도감,"혈관 및 혈액, 모든 인체 내장기관의 구조와 기능을 일목요연하게 정리한 해부학 도감이다. 혈관과 내장에 관한 전문 의학 지식을 생생한 그림과 간결한 설명으로 해설해 인체를 속속들이 이해할 수 있음은 물론, 내 몸이 느끼는 통증과 증상의 본질을 명확히 파악할 수 있다.","노가미 하루오, 야마모토 나오마사, 야마구치 슌페이 (지은이), 장은정 (옮긴이), 이문영 (감수)"
9791185473574,"작은 텃밭 소박한 식탁 - 누구든, 오늘부터 시작할 수 있는 텃밭 라이프","저자 티니맘은 서울 근교 주말농장의 텃밭에서 채소를 직접 기르는 8년차 도시농부다. 실제 주말농장을 분양받는 법부터 작은 텃밭 농사의 특성, 작물을 기르는 데 필요한
정보까지 초보 텃밭지기에게 유용한 내용 등을 상세히 실었다.",김인혜(티니맘) (지은이)
9788964944134,뼈·관절 구조 교과서 - 아픈 부위를 해부학적으로 알고 싶을 때 찾아보는 뼈·관절 의학 도감,"뼈와 관절, 인대로 구성되는 뼈대계통에 관한 해부학 전문 지식을 담아 목디스크, 허리디스크, 요통, 골다공증을 비롯한 뼈·관절 질환의 메커니즘을 이해할 수 있도록 구성했다. 내 몸이 느끼는 통증과 증상의 본질적인 원인을 이해하고 싶다면 꼭 알아야 할 뼈와 관절의 구조를 생생한 그림과 설명으로 상세히 해설한다.","마쓰무라 다카히로 (지은이), 장은정 (옮긴이), 다케우치 슈지, 이문영 (감수)"
9791196756840,"동물법, 변호사가 알려드립니다","동물권이란 무엇일까? 아직은 낯선 이 단어가 우리 주변의 동물들을 실제로 보호할 수 있을까? 이런 질문에 대답하기는 쉽지 않다. 이럴 때야말로 전문가의 도움이 필요한데, 동물권을 연구하는 변호사 모임 PNR이 손쉬운 동물법 안내서를 써냈다.",동물권연구변호사단체 PNR (지은이)
9791187113393,식물 자수 수첩 - 실물 크기 도안과 만드는 법 수록,"식물 자수의 대가, 마카베 앨리스의 화제의 책. 다양한 모양과 크기로 일상에서 유용하게 쓸 수 있는 미니 백, 동그란 끈 주머니, 어깨끈이 달린 사코슈 백, 카고 백과 파우치를 소개한다. 백과 파우치는 자수를 표현하기에 더할 나위 없이 훌륭한 패션 아이템이다.","마카베 앨리스 (지은이), 황선영 (옮긴이), 문수연(단추수프) (감수)"
9791187616740,미스티카 (양장) - 다다쵸의 뮤즈 컬러링북,아름답고 신비로운 도안과 색감으로 20만 SNS 독자들에게 사랑받는 일러스트레이터 다다쵸의 첫 번째 컬러링북이다. 그동안 인스타그램과 페이스북 등을 통해 만나왔던 다다쵸 작가의 작품들과 새로운 작품을 추가하여 약 30여점의 도안을 수록하였다.,다다쵸 (지은이)
9788964944127,뇌·신경 구조 교과서 - 아픈 부위를 해부학적으로 알고 싶을 때 찾아보는 뇌·신경 의학 도감,"내 몸이 느끼는 통증과 증상의 본질적인 원인을 알고 싶다면, 뇌과학 분야를 더욱 잘 이해하고 싶다면 꼭 알아야 할 신경해부학 전문 지식을 생생한 그림과 설명으로 상세히 해설한다.","노가미 하루오 (지은이), 장은정 (옮긴이), 이문영 (감수)"
9791164160457,내 몸과의 전쟁 - 유튜브 건강 채널 독보적 1위 피지컬갤러리의 내 몸 바로잡는 비법,새해 목표로 빠지지 않는 운동. 그러나 작심삼일? 매년 반복되는 작심삼일을 피하고 싶은 사람들에게 유튜브 건강 채널의 압도적 1위를 고수하고 있는 피지컬갤러리가 건강한 몸을 만드는 단계별 접근법을 알려준다.,피지컬갤러리 (지은이)
9791196707620,우리는 피임을 모른다 - 세상의 모든 피임법 그리고 역사,피임이 여성 건강과 인권의 출발점이라고 늘 생각해왔던 저자는 이런 책이 나오기를 독자의 입장에서 오랜 시간 기다리다가 ‘내가 아는 만큼이라도 나누면 필요한 사람들에게 도움이 되지 않을까’라는 생각으로 직접 책을 기획하고 쓰게 되었다고 한다.,김선형 (지은이)
9791156161745,나만의 디자인 비누 레시피 - 내 피부에 딱 맞는 핸드메이드 천연비누,"피부를 매끄럽게 가꿔줄 39가지 천연비누.입욕제 레시피를 담았다. 그저 성분만 착한 천연비누가 아니다. 모양도 색도 예뻐서 욕실 분위기까지 바꿔주는 디자인 천연비누이다. 또한 배스밤, 버블바, 배스 솔트 등 같은 입욕제 레시피도 함께 수록했다.",리리림 (지은이)
9788970673615,"채소로 맛있게 구웠습니다 비건 베이킹 - 동물성 식품 알레르기, 아토피, 비건, 속이 편한 구움과자 디저트 식사빵 그리고 빵요리","작은 텃밭에서 계절에 따라 씨를 뿌리거나 모종을 심어 채소와 과일, 허브류를 키우고, 직접 지은 채소로 과자와 빵을 만드는 요리하는 도시농부의 비건 베이킹 레시피를 소개한다. 식물성 재료만으로 과자와 빵을 건강하고 맛있게 즐길 수 있는 레시피를 담았다.",박선홍 (지은이)
9791196295578,읽는 개 좋아 - 빌보와 함께 책을,"반려견 에세이이자 독서 에세이이다. 작가는 책이 주는 다양한 교훈과 경험을 반려견 ‘빌보와 함께’ 또는 ‘빌보를 통해’ 깨닫고 감응한다. 반려견 빌보와 함께 하는 삶, 책 읽는 삶, 개 좋은 것들이 가득한 글 쓰는 삶을 엿볼 수 있다.",구달 (지은이)
9791196719425,내 강아지 마음 상담소 - 강아지 마음에 대한 소소한 질문들,"강형욱 반려견 훈련사가 알려주는 강아지 마음에 대한 모든 것. 함께 먹고 함께 자고 함께 걷고, 반려견을 가족처럼 사랑하고 아끼지만 때론 내 강아지의 마음을 알아채는 것이 세상에서 가장 어려운 일처럼 느껴질 때도 많다. 저자는 그동안 공부하고 경험한 모든 것들을 바탕으로 성실하게 답을 준다.",강형욱 (지은이)
9791164260720,옥토끼 니트 토이 : 따뜻한 손뜨개 인형,손뜨개를 좋아하는 분들이라면 누구나 한 번쯤 보고 감탄했을 옥토끼의 감성 가득한 뜨개 인형 클래스를 책으로 담았다. 대바늘 뜨개에 익숙하지 않은 초보자들을 위해 책에서 사용되는 다양한 뜨개 기법을 짚어준다.,김혜진 (지은이)
9791160509748,오늘의 키토식 - 평균 21kg 감량! 지방을 태우는 몸으로 거듭난 11명의 저탄고지 라이프!,"키토제닉 커뮤니티인 네이버 ‘키토 카페’에서 활발하게 활동하고 있는 선배들의 키토제닉 라이프를 담았다. 왜 지방을 챙겨먹는데 살이 빠지고, 어떤 음식은 꼭 챙겨 먹고 어떤 음식은 피해야 하는지 등을 초보자의 눈높이에 맞춰 친절하게 설명했다.","키토제닉 다이어트 카페 (지은이), 정명일 (감수)"
9791196834005,백년운동 - 척추.관절 아프지 않게 100세까지 운동하는 방법,서울대 의대 재활의학과 정선근 교수의 새로운 책. ‘백년운동’을 통해서 100세 인생을 건강하고 멋지게 살고 싶은 이들에게 그 방법을 의학적으로 제시한다.,정선근 (지은이)
9791158463090,라나돌스의 손뜨개 인형 - 코바늘로 손쉽게 완성하는 나만의 친구들,"인형을 만드는 데 사용된 기본 뜨개 16가지와 헷갈리기 쉬운 형태 뜨개 4가지는 물론, 사소하지만 인형 뜨개에 반드시 필요한 다양한 TIP과 노하우가 모두 소개되었다. 또한 동영상 QR코드가 있어 엉뚱곰은 물론이고 인형 뜨개 전과정에 대한 독자의 이해를 한 번 더 도와준다.",라나 (지은이)
9788952740380,세차의 정석 - 손세차부터 셀프광택까지 자동차 디테일링의 모든 것,23만 회원이 찾는 카페 ‘퍼펙트샤인’의 1대 매니저이자 전설적 인물로 통하는 샤마가 자신의 디테일링 노하우를 한 권에 담았다. 오너 드라이버의 여건을 고려해 구하기 쉬운 재료와 도구로도 만족스러운 결과를 얻을 수 있도록 안내한다.,샤마 (지은이)
9791160074376,히구치 유미코의 동물 자수,지금까지의 자수 책에서 주로 조연으로서 등장하던 동물들이 이번에는 주역으로 등장한다.최고의 자수 작가 히구치 유미코가 표현하는 귀엽고 유머러스한 동물 자수. 어른은 물론 아이들까지 좋아하는 모던하고 사랑스러운 자수 도안 25가지를 담았다.,"히구치 유미코 (지은이), 배혜영 (옮긴이), 헬렌정 (감수)"
9788992119764,Welcome Wreath 웰컴 리스 - 행운을 부르는 플라워 초대장,"독일 플로리스트 저자가 그간의 노하우로 엄선한 46가지 다양한 디자인과 테크닉의 리스 작품을 수록하였다. 미니 장미나 천일홍, 스타티스 같이 흔히 알고 있던 드라이플라워 소재의 한계에서 벗어나 계절별 활용할 수 있는 소재와 리스 만들기를 제대로 배워볼 수 있다.",김지해 (지은이)
9788968332333,쪼물딱 루씨의 손뜨개 소품 - 뜨개질이 즐거워지는 기초 코바늘 모티브,"실만 바꾸면 수세미부터 키링, 갈란드까지 자유롭게 변신하는 55가지 모티브를 담았다. 수백 번의 테스트를 거친 뒤 무엇으로 떠도 예쁜 모티브들만 엄선했다. 하나의 도안으로 실만 바꿔 뜨면 수세미가 티코스터가 되기도, 키링이 되기도, 갈란드가 되기도 하는 것이다.",김윤정 (지은이)
9788998614720,여자는 체력 - 근육운동부터 자기방어까지 운동 코치 박은지의 내 몸 단련법,‘여성과 운동’에 관한 전문 지식을 담은 여성주의 운동 코치의 건강 에세이. 어떻게 운동을 시작하고 나이 들어서도 건강을 지킬 수 있는지를 친절하게 설명한 여성들을 위한 운동 지침서이다.,박은지(데조로) (지은이)
9791196556655,기적의 식단 - 저탄수화물 고지방 다이어트의 비밀,"저탄고지의 A-to-Z, 실천 가이드, 성공사례를 망라한 최초의 한국형 저탄고지 백과사전. 탄수화물의 문제점과 지방의 유익한 점을 설명하는 데 그치지 않고, 탄수화물을 어떻게 줄여야 되는지 지방은 어떻게 얼마나 먹어야 되는지 꼼꼼하게 가이드해 준다.",이영훈 (지은이)
9788971906880,한미란의 니트 교실 - 거꾸로 뜨는 톱다운 니팅,"지금까지 일반적인 뜨개가 밑단부터 위로 뜨는 BOTTOM-UP 뜨개였다면 이 책에서는 새롭게 목선부터 아래로 거꾸로 뜨는 TOP-DOWN 니팅을 소개한다. QR코드 동영상이 수록되어 있어, 책에 나온 모든 작품의 뜨개방법을 처음부터 완성까지 저자의 강의로 볼 수 있다.",한미란 (지은이)
9788998075668,케토 다이어트 - 지방을 태우는 식사법,지방으로 몸을 치유하고 영양을 공급하며 인체의 균형을 유지하는 케토 다이어트 프로그램 ‘팻연료(Fat fueled)’로 전 세계 500만 명의 몸을 치유하고 건강한 삶을 되찾아 준 영양학자 리앤 보겔이 자신의 모든 노하우를 집대성한 책이다.,"리앤 보겔 (지은이), 이문영 (옮긴이)"
9791155716687,The Champion 2019-2020 : 유럽축구 가이드북,유럽축구 2019-2020시즌 최신 정보를 생생하게 담아낸 『The Champion』. 유럽축구 4대 리그인 잉글랜드 프리미어리그.스페인 라리가.독일 분데스리가.이탈리아 세리에A 총 78개 팀을 낱낱이 파헤쳤다.,"송영주, 이용훈, 한준, 김현민, 김정용 (지은이), 한준희 (감수)"
9791188073405,20192020 프리미어리그 가이드북,축구 스타 손흥민의 상승세로 뜨거운 열기를 더해가는 프리미어리그가 20192020 시즌을 맞이했다. &lt;20192020 프리미어리그 가이드북&gt;은 정확한 데이터에 기반을 둔 리뷰&프리뷰와 축구보다 더 재미있는 카툰 등 기존 축구 서적에서는 느낄 수 없는 엄청난 재미를 보장할 콘텐츠가 수록되었다.,"문성원, 손동현, 히든풋볼 (지은이)"
9788998656881,굿즈 만들기 요럴 땐 요렇게 - 포토샵과 일러스트레이터로 손쉽게 따라 하는,"굿즈를 손쉽게 따라 만들 수 있도록 제작 가이드를 단계별로 꼼꼼하게 알려준다. 22종의 다양한 굿즈를 소개하고 제작 방법과 업체 소개, 주문 방법, 포토샵과 일러스트레이터 프로그램의 노하우까지 모두 담았다.",김진하 (지은이)
9788954657266,먹는 단식 FMD - 아프지 않고 오래 사는 식사 혁명,"&lt;SBS 스페셜-끼니반란&gt;에 등장하며 큰 화제가 된 FMD 실천법을 국내 최초로 소개한다. 저자는 롱고 박사의 &lt;단식 모방 다이어트&gt;를 감수했으며, 한국인에게 맞는 식사 방법을 제시하는 한국식 FMD 프로그램을 완성했다.",정양수 (지은이)
9791188926077,청담동 리나쌤의 필라테스 홈 스트레칭 - 셀럽들의 필라테스 전문가 리나쌤의 시크릿 프로그램,"필라테스의 여러 효과가 방송 매체를 통해 알려지면서 셀럽들의 인기 강사에게도 관심이 몰리는 가운데, 필라테스 강사들의 선생님이자 셀럽들의 필라테스 전문가로 유명한 리나쌤이 시크릿 프로그램을 공개했다.
",박효영 (지은이)
9791186745304,"알로르의 일상을 담은 프랑스 자수 - 내가 좋아하는 공간, 좋아하는 소품 수놓기","심플하면서도 깔끔한 자수 작품으로 많은 자수인들의 감성을 자극하는 알로르 작가의 감각과 감성이 고스란히 담긴 프랑스 자수책이다. 아침부터 늦은 밤까지, 시간의 흐름에 따라 펼쳐지는 일상 속 풍경을 자수로 옮긴 36가지 작품이 실려있다.",박향선(알로르) (지은이)
9791155429747,몸이 되살아나는 장 습관 - 대장암 최고 권위자가 전하는 한국인 장 건강의 모든 것,대장암 최고 권위자인 저자가 40년간 수많은 환자들을 치료하면서 얻은 경험과 세계적으로 인정받은 연구 결과를 집대성한 책이다. 검증되지 않은 속설과 건강보조식품의 범람 속에서 혼란스러워하고 있는 대중을 위해 썼다.,김남규 (지은이)
9791196219383,"당신은 개를 키우면 안 된다 (최신판) - 혼내지 않아도, 혼나지 않아도 되는 반려견 교육의 모든 것","반려견의 마음을 가장 잘 이해하는 반려견 훈련사 강형욱이 전하는, 혼내지 않아도, 혼나지 않아도 되는 반려견 교육의 모든 것. 이 책에는 반려견이 가족으로 살아갈 수 있게 도와주는 실질적인 조언들이 담겨 있다.",강형욱 (지은이)
9791188726356,PC엔진 컴플리트 가이드,1987년 NCE가 개발한 가정용 게임기 ‘PC엔진’에 대한 모든 것을 기록한 역사이자 오마주이다. PC엔진 타이틀로 발매된 666개 소프트웨어의 게임 화면과 패키지를 모두 수록했고 하드와 주변기기에 대한 정보를 풍성하게 담고 있다.,"레트로게임 동호회 (지은이), 조한소 (옮긴이)"
9791188090358,라펫의 클래식 페이퍼 돌 : 신데렐라 편 - 영원한 클래식 동화와 아름다운 종이 인형을 함께 즐기세요!,"클래식 동화들을 종이 인형 책으로 새롭게 구성한 &lt;클래식 페이퍼 돌 시리즈&gt;의 두 번째, 신데렐라 편. 라펫 작가의 정성과 감각이 한껏 들어간 고 퀄리티의 종이 인형 책으로, 라펫 작가 특유의 클래식한 아름다움이 빛나는 삽화와 의상 세트가 수록되어 있다.",이윤영(Laphet) (지은이)
9788972979357,아파도 미안하지 않습니다 - 어느 페미니스트의 질병 관통기,건강이 스펙이 된 사회에서 써내려간 아픈 몸의 이야기를 담은 책이다. 1인 가구이자 페미니스트로서 ‘철인 3종 경기’를 준비할 만큼 튼튼한 몸을 자랑하던 저자가 어느 날 암 진단을 받은 뒤 ‘아픈 나’를 긍정하기 위해 분투했던 치열한 기록이다.,조한진희(반다) (지은이)
9791188471102,진주의 키토 도시락,점심을 한 방에 해결한 키토 도시락 레시피를 담았다. 요리연구가 진주는 점심으로 맘 놓고 사 먹을 만한 저탄고지 음식이 많지 않기 때문에 ‘뭐든 사 먹는 것보다는 낫겠지’라는 생각으로 남편의 도시락을 싸기 시작했다.,"진주 (지은이), 송재현 (감수)"
9791164130931,"매력적인 뼈 여행 - 몸의 기둥, 뼈에 대한 놀라운 지식 프로젝트","매력적인 시리즈 4번째 도서. 저자인 하노 슈테켈은 뼈를 비롯해 관절과 근육 등이 왜 중요한지, 그것들이 어떤 질병과 어떤 자세에 취약한지 그리고 일상생활에서 병을 예방하는 방법까지 재밌고 쉽게 설명한다.","하노 슈테켈 (지은이), 배명자 (옮긴이), 은상수 (감수)"
